"","endtime","up_down","end_fitness","status","B_V","C_V","p_val","mu_M","alpha_1","R_Modifier"
"342",0,"0",0,"Fail",42,0.1,1,1,1,0.01
"343",0,"0",0,"Fail",43,0.1,1,1,1,0.01
"344",0,"0",0,"Fail",44,0.1,1,1,1,0.01
"345",0,"0",0,"Fail",45,0.1,1,1,1,0.01
"346",0,"0",0,"Fail",46,0.1,1,1,1,0.01
"347",0,"0",0,"Fail",47,0.1,1,1,1,0.01
"348",0,"0",0,"Fail",48,0.1,1,1,1,0.01
"349",0,"0",0,"Fail",49,0.1,1,1,1,0.01
"350",0,"0",0,"Fail",50,0.1,1,1,1,0.01
"351",0,"0",0,"Fail",51,0.1,1,1,1,0.01
"352",0,"0",0,"Fail",52,0.1,1,1,1,0.01
"353",0,"0",0,"Fail",53,0.1,1,1,1,0.01
"354",0,"0",0,"Fail",54,0.1,1,1,1,0.01
"355",0,"0",0,"Fail",55,0.1,1,1,1,0.01
"356",0,"0",0,"Fail",56,0.1,1,1,1,0.01
"357",0,"0",0,"Fail",57,0.1,1,1,1,0.01
"358",0,"0",0,"Fail",58,0.1,1,1,1,0.01
"359",0,"0",0,"Fail",59,0.1,1,1,1,0.01
"360",0,"0",0,"Fail",60,0.1,1,1,1,0.01
"361",0,"0",0,"Fail",61,0.1,1,1,1,0.01
"362",0,"0",0,"Fail",62,0.1,1,1,1,0.01
"363",0,"0",0,"Fail",63,0.1,1,1,1,0.01
"364",0,"0",0,"Fail",64,0.1,1,1,1,0.01
"365",0,"0",0,"Fail",65,0.1,1,1,1,0.01
"366",0,"0",0,"Fail",66,0.1,1,1,1,0.01
"367",0,"0",0,"Fail",67,0.1,1,1,1,0.01
"368",0,"0",0,"Fail",68,0.1,1,1,1,0.01
"369",0,"0",0,"Fail",69,0.1,1,1,1,0.01
"370",0,"0",0,"Fail",70,0.1,1,1,1,0.01
"371",0,"0",0,"Fail",71,0.1,1,1,1,0.01
"372",0,"0",0,"Fail",72,0.1,1,1,1,0.01
"373",0,"0",0,"Fail",73,0.1,1,1,1,0.01
"374",0,"0",0,"Fail",74,0.1,1,1,1,0.01
"375",0,"0",0,"Fail",75,0.1,1,1,1,0.01
"376",0,"0",0,"Fail",76,0.1,1,1,1,0.01
"377",0,"0",0,"Fail",77,0.1,1,1,1,0.01
"378",0,"0",0,"Fail",78,0.1,1,1,1,0.01
"379",0,"0",0,"Fail",79,0.1,1,1,1,0.01
"380",0,"0",0,"Fail",80,0.1,1,1,1,0.01
"381",0,"0",0,"Fail",81,0.1,1,1,1,0.01
"382",0,"0",0,"Fail",82,0.1,1,1,1,0.01
"383",0,"0",0,"Fail",83,0.1,1,1,1,0.01
"384",0,"0",0,"Fail",84,0.1,1,1,1,0.01
"385",0,"0",0,"Fail",85,0.1,1,1,1,0.01
"386",0,"0",0,"Fail",86,0.1,1,1,1,0.01
"387",0,"0",0,"Fail",87,0.1,1,1,1,0.01
"388",0,"0",0,"Fail",88,0.1,1,1,1,0.01
"389",0,"0",0,"Fail",89,0.1,1,1,1,0.01
"390",0,"0",0,"Fail",90,0.1,1,1,1,0.01
"391",0,"0",0,"Fail",91,0.1,1,1,1,0.01
"392",0,"0",0,"Fail",92,0.1,1,1,1,0.01
"393",0,"0",0,"Fail",93,0.1,1,1,1,0.01
"394",0,"0",0,"Fail",94,0.1,1,1,1,0.01
"395",0,"0",0,"Fail",95,0.1,1,1,1,0.01
"396",0,"0",0,"Fail",96,0.1,1,1,1,0.01
"397",0,"0",0,"Fail",97,0.1,1,1,1,0.01
"398",0,"0",0,"Fail",98,0.1,1,1,1,0.01
"399",0,"0",0,"Fail",99,0.1,1,1,1,0.01
"400",0,"0",0,"Fail",100,0.1,1,1,1,0.01
"401",0,"0",0,"Fail",1,0.1,1,1,1,0.05
"402",0,"0",0,"Fail",2,0.1,1,1,1,0.05
"403",0,"0",0,"Fail",3,0.1,1,1,1,0.05
"404",0,"0",0,"Fail",4,0.1,1,1,1,0.05
"405",0,"0",0,"Fail",5,0.1,1,1,1,0.05
"4061",0,"0",0,"Fail",6,0.1,1,1,1,0.05
"4071",0,"0",0,"Fail",7,0.1,1,1,1,0.05
"408",0,"0",0,"Fail",8,0.1,1,1,1,0.05
"409",0,"0",0,"Fail",9,0.1,1,1,1,0.05
"410",0,"0",0,"Fail",10,0.1,1,1,1,0.05
"411",0,"0",0,"Fail",11,0.1,1,1,1,0.05
"412",0,"0",0,"Fail",12,0.1,1,1,1,0.05
"413",0,"0",0,"Fail",13,0.1,1,1,1,0.05
