"","endtime","up_down","end_fitness","status","B_V","C_V","p_val","mu_M","alpha_1","R_Modifier"
"10081",5.32724608832879,"up",1.56741780218524,"mort",37,0.1,1,4.16666666666667,1,1
"10091",5.23208055297765,"up",1.50696569196391,"mort",38,0.1,1,4.16666666666667,1,1
"10101",5.14889842837302,"up",1.444501184824,"mort",39,0.1,1,4.16666666666667,1,1
"10111",5.07299266255978,"up",1.38035299454974,"mort",40,0.1,1,4.16666666666667,1,1
"10121",5.00082803168151,"up",1.41155243749215,"mort",41,0.1,1,4.16666666666667,1,1
"10131",4.92946249410864,"up",1.34427743982443,"mort",42,0.1,1,4.16666666666667,1,1
"10141",4.85623268265573,"up",1.27600824524528,"mort",43,0.1,1,4.16666666666667,1,1
"10151",4.77892866212388,"up",1.20690108506271,"mort",44,0.1,1,4.16666666666667,1,1
"10161",4.69700540219453,"up",1.13695435750398,"mort",45,0.1,1,4.16666666666667,1,1
"10171",4.613404830055,"up",1.16067466760624,"mort",46,0.1,1,4.16666666666667,1,1
"10181",4.53358417514069,"up",1.08845268010266,"mort",47,0.1,1,4.16666666666667,1,1
"10191",4.46137880044015,"up",1.01532562133594,"mort",48,0.1,1,4.16666666666667,1,1
"10201",4.39753600255794,"up",0.941409948782181,"mort",49,0.1,1,4.16666666666667,1,1
"10211",4.34115580337226,"up",0.960725517202451,"mort",50,0.1,1,4.16666666666667,1,1
"10221",4.29094643070462,"up",0.885245524701948,"mort",51,0.1,1,4.16666666666667,1,1
"10231",4.24571180431232,"up",0.902944635542703,"mort",52,0.1,1,4.16666666666667,1,1
"10241",4.20445089509039,"up",0.920126740522257,"mort",53,0.1,1,4.16666666666667,1,1
"10251",4.16636576745836,"up",0.842709596337928,"mort",54,0.1,1,4.16666666666667,1,1
"10261",4.13080547837923,"up",0.858488220625566,"mort",55,0.1,1,4.16666666666667,1,1
"10271",4.09724313420965,"up",0.78083312526558,"mort",56,0.1,1,4.16666666666667,1,1
"10281",4.06523659060388,"up",0.795293930814231,"mort",57,0.1,1,4.16666666666667,1,1
"10291",4.03440662592354,"up",0.809383604761886,"mort",58,0.1,1,4.16666666666667,1,1
"10301",4.00441815803746,"up",0.823111561590847,"mort",59,0.1,1,4.16666666666667,1,1
"10311",3.97496271347703,"up",0.744319218702692,"mort",60,0.1,1,4.16666666666667,1,1
"10321",3.94574679452274,"up",0.756886286394496,"mort",61,0.1,1,4.16666666666667,1,1
"10331",3.9164811270901,"up",0.769154118313101,"mort",62,0.1,1,4.16666666666667,1,1
"10341",3.88686758373264,"up",0.691009722649907,"mort",63,0.1,1,4.16666666666667,1,1
"10351",3.85661464174351,"up",0.702175996648884,"mort",64,0.1,1,4.16666666666667,1,1
"10361",3.8254084864228,"up",0.713098042282747,"mort",65,0.1,1,4.16666666666667,1,1
"10371",3.79296407341216,"up",0.636264908569151,"mort",66,0.1,1,4.16666666666667,1,1
"10381",3.75905996872059,"up",0.646134408617954,"mort",67,0.1,1,4.16666666666667,1,1
"10391",3.72362194031406,"up",0.655807838649613,"mort",68,0.1,1,4.16666666666667,1,1
"10401",3.68682876911978,"up",0.580275704533229,"mort",69,0.1,1,4.16666666666667,1,1
"10411",3.64918079312078,"up",0.58896072677663,"mort",70,0.1,1,4.16666666666667,1,1
"10421",3.61143057089931,"up",0.597490421910597,"mort",71,0.1,1,4.16666666666667,1,1
"10431",3.57441204879103,"up",0.522593869920181,"mort",72,0.1,1,4.16666666666667,1,1
"10441",3.5388015283985,"up",0.530216363825495,"mort",73,0.1,1,4.16666666666667,1,1
"10451",3.50502395065028,"up",0.537717206741687,"mort",74,0.1,1,4.16666666666667,1,1
"10461",3.4732629676129,"up",0.46286039232187,"mort",75,0.1,1,4.16666666666667,1,1
"10471",3.44353290507518,"up",0.469534281082597,"mort",76,0.1,1,4.16666666666667,1,1
"10481",3.41575071727667,"up",0.476115297805979,"mort",77,0.1,1,4.16666666666667,1,1
"10491",3.38978445573052,"up",0.401393874309865,"mort",78,0.1,1,4.16666666666667,1,1
"10501",3.36548677826107,"up",0.407210013434051,"mort",79,0.1,1,4.16666666666667,1,1
"10511",3.34270823180043,"up",0.412957815357022,"mort",80,0.1,1,4.16666666666667,1,1
"10521",3.32130649741655,"up",0.418637678788572,"mort",81,0.1,1,4.16666666666667,1,1
"10531",3.30115089120565,"up",0.42425011236936,"mort",82,0.1,1,4.16666666666667,1,1
"10541",3.28212176463763,"up",0.34926542105556,"mort",83,0.1,1,4.16666666666667,1,1
"10551",3.26411182895535,"up",0.354189037488092,"mort",84,0.1,1,4.16666666666667,1,1
"10561",3.24702573938851,"up",0.359065774740573,"mort",85,0.1,1,4.16666666666667,1,1
"10571",3.23077408300861,"up",0.363895320369342,"mort",86,0.1,1,4.16666666666667,1,1
"10581",3.21528356338208,"up",0.368678198790059,"mort",87,0.1,1,4.16666666666667,1,1
"10591",3.20048419996281,"up",0.373414434489495,"mort",88,0.1,1,4.16666666666667,1,1
"10601",3.18631553396192,"up",0.299274957678175,"mort",89,0.1,1,4.16666666666667,1,1
"10611",3.17271956217486,"up",0.303373941210747,"mort",90,0.1,1,4.16666666666667,1,1
"10621",3.15965000895183,"up",0.307443523894931,"mort",91,0.1,1,4.16666666666667,1,1
"10631",3.14706111877347,"up",0.311483098403746,"mort",92,0.1,1,4.16666666666667,1,1
"10641",3.13491324103641,"up",0.315492632336514,"mort",93,0.1,1,4.16666666666667,1,1
"10651",3.12316969132892,"up",0.319472126224069,"mort",94,0.1,1,4.16666666666667,1,1
"10661",3.11179777475184,"up",0.323421308366446,"mort",95,0.1,1,4.16666666666667,1,1
"10671",3.10076762760646,"up",0.327340291458887,"mort",96,0.1,1,4.16666666666667,1,1
"10681",3.09005184828339,"up",0.255340218592114,"mort",97,0.1,1,4.16666666666667,1,1
"10691",3.0796256499605,"up",0.258662303530617,"mort",98,0.1,1,4.16666666666667,1,1
"10701",3.06946574762262,"up",0.261967707879543,"mort",99,0.1,1,4.16666666666667,1,1
"10711",3.05955106141956,"up",0.265256129949077,"mort",100,0.1,1,4.16666666666667,1,1
"10821",8.14856755767679,"up",3.48038437122704,"mort",20,0.1,1.25,4.16666666666667,1,1
"10831",7.5312532601995,"up",3.01517730795256,"mort",21,0.1,1.25,4.16666666666667,1,1
"10841",7.13742502688993,"up",2.7323891224156,"mort",22,0.1,1.25,4.16666666666667,1,1
"10851",6.82508971557318,"up",2.5361263874315,"mort",23,0.1,1.25,4.16666666666667,1,1
"10861",6.50659457212728,"up",2.32951543110104,"mort",24,0.1,1.25,4.16666666666667,1,1
"10871",6.2647125944329,"up",2.1139043486182,"mort",25,0.1,1.25,4.16666666666667,1,1
"10881",6.07837664612345,"up",1.98949283458372,"mort",26,0.1,1.25,4.16666666666667,1,1
"10891",5.90635285195312,"up",1.95713831608185,"mort",27,0.1,1.25,4.16666666666667,1,1
"10901",5.72393113024957,"up",1.82133011025949,"mort",28,0.1,1.25,4.16666666666667,1,1
"10911",5.53858282732158,"up",1.68098185646929,"mort",29,0.1,1.25,4.16666666666667,1,1
"10921",5.38313390746028,"up",1.53641323397485,"mort",30,0.1,1.25,4.16666666666667,1,1
"10931",5.25937192789251,"up",1.48555918345334,"mort",31,0.1,1.25,4.16666666666667,1,1
"10941",5.15584632753466,"up",1.43154017555758,"mort",32,0.1,1.25,4.16666666666667,1,1
"10951",5.06362887402574,"up",1.37483824626077,"mort",33,0.1,1.25,4.16666666666667,1,1
"10961",4.97639105504429,"up",1.31589175097892,"mort",34,0.1,1.25,4.16666666666667,1,1
"10971",4.88901070023779,"up",1.25506891164436,"mort",35,0.1,1.25,4.16666666666667,1,1
"10981",4.79704444315395,"up",1.19260631013073,"mort",36,0.1,1.25,4.16666666666667,1,1
"10991",4.69836698358263,"up",1.12856792048648,"mort",37,0.1,1.25,4.16666666666667,1,1
"11001",4.5973116770299,"up",1.06291780863434,"mort",38,0.1,1.25,4.16666666666667,1,1
"11011",4.50306256826128,"up",1.08997843294243,"mort",39,0.1,1.25,4.16666666666667,1,1
"11021",4.42069805330235,"up",1.0210415454963,"mort",40,0.1,1.25,4.16666666666667,1,1
"11031",4.34987330304559,"up",0.950821656696138,"mort",41,0.1,1.25,4.16666666666667,1,1
"11041",4.28843407612642,"up",0.879655075075164,"mort",42,0.1,1.25,4.16666666666667,1,1
"11051",4.23424538508488,"up",0.901155863891345,"mort",43,0.1,1.25,4.16666666666667,1,1
"11061",4.18558892118018,"up",0.828199354642738,"mort",44,0.1,1.25,4.16666666666667,1,1
"11071",4.14113722903356,"up",0.847675472760746,"mort",45,0.1,1.25,4.16666666666667,1,1
"11081",4.09986082911893,"up",0.773731848317408,"mort",46,0.1,1.25,4.16666666666667,1,1
"11091",4.06093834568523,"up",0.791364604064776,"mort",47,0.1,1.25,4.16666666666667,1,1
"11101",4.02369086125113,"up",0.808452800961697,"mort",48,0.1,1.25,4.16666666666667,1,1
"11111",3.98752787988426,"up",0.733258553069753,"mort",49,0.1,1.25,4.16666666666667,1,1
"11121",3.95190929600536,"up",0.748712098185636,"mort",50,0.1,1.25,4.16666666666667,1,1
"11131",3.91631426695119,"up",0.763722818175727,"mort",51,0.1,1.25,4.16666666666667,1,1
"11141",3.88021262291988,"up",0.688294991691911,"mort",52,0.1,1.25,4.16666666666667,1,1
"11151",3.84307307417266,"up",0.701818779392099,"mort",53,0.1,1.25,4.16666666666667,1,1
"11161",3.80434778722964,"up",0.714986444894426,"mort",54,0.1,1.25,4.16666666666667,1,1
"11171",3.76358658934354,"up",0.640047418939812,"mort",55,0.1,1.25,4.16666666666667,1,1
"11181",3.72058777987235,"up",0.65184964401651,"mort",56,0.1,1.25,4.16666666666667,1,1
"11191",3.67566613297849,"up",0.578471038081638,"mort",57,0.1,1.25,4.16666666666667,1,1
"11201",3.62980483762979,"up",0.588977535661263,"mort",58,0.1,1.25,4.16666666666667,1,1
"11211",3.58442878641786,"up",0.516475656955071,"mort",59,0.1,1.25,4.16666666666667,1,1
"11221",3.54086728378298,"up",0.525781706190401,"mort",60,0.1,1.25,4.16666666666667,1,1
"11231",3.49995655412623,"up",0.453522634483726,"mort",61,0.1,1.25,4.16666666666667,1,1
"11241",3.46201808006714,"up",0.461725504363985,"mort",62,0.1,1.25,4.16666666666667,1,1
"11251",3.42703043059103,"up",0.469791281759527,"mort",63,0.1,1.25,4.16666666666667,1,1
"11261",3.39480183323404,"up",0.396968177527662,"mort",64,0.1,1.25,4.16666666666667,1,1
"11271",3.36507485924901,"up",0.404044537374619,"mort",65,0.1,1.25,4.16666666666667,1,1
"11281",3.33758478693913,"up",0.411021118725641,"mort",66,0.1,1.25,4.16666666666667,1,1
"11291",3.312081781411,"up",0.41789863141036,"mort",67,0.1,1.25,4.16666666666667,1,1
"11301",3.28833485131873,"up",0.344680577773167,"mort",68,0.1,1.25,4.16666666666667,1,1
"11311",3.26614632195775,"up",0.350671909331212,"mort",69,0.1,1.25,4.16666666666667,1,1
"11321",3.24533750521659,"up",0.356594757689679,"mort",70,0.1,1.25,4.16666666666667,1,1
"11331",3.22575409106785,"up",0.362449231428135,"mort",71,0.1,1.25,4.16666666666667,1,1
"11341",3.20726231834314,"up",0.368235542698821,"mort",72,0.1,1.25,4.16666666666667,1,1
"11351",3.18974129673907,"up",0.2956207275889,"mort",73,0.1,1.25,4.16666666666667,1,1
"11361",3.1730914992608,"up",0.300598075207929,"mort",74,0.1,1.25,4.16666666666667,1,1
"11371",3.15722126913531,"up",0.305532313266038,"mort",75,0.1,1.25,4.16666666666667,1,1
"11381",3.14205159516948,"up",0.310423123680455,"mort",76,0.1,1.25,4.16666666666667,1,1
"11391",3.1275124830456,"up",0.315270157271564,"mort",77,0.1,1.25,4.16666666666667,1,1
"11401",3.11354158554904,"up",0.320073282948828,"mort",78,0.1,1.25,4.16666666666667,1,1
"11411",3.10008357794256,"up",0.324832462321362,"mort",79,0.1,1.25,4.16666666666667,1,1
"11421",3.08708947809522,"up",0.253891246737526,"mort",80,0.1,1.25,4.16666666666667,1,1
"11431",3.07451421075672,"up",0.257909187059212,"mort",81,0.1,1.25,4.16666666666667,1,1
"11441",3.06231873817771,"up",0.261902429634162,"mort",82,0.1,1.25,4.16666666666667,1,1
"11451",3.05046520150532,"up",0.265871197301915,"mort",83,0.1,1.25,4.16666666666667,1,1
"11461",3.03892114491419,"up",0.269814761910943,"mort",84,0.1,1.25,4.16666666666667,1,1
"11471",3.02765587356726,"up",0.273732791745542,"mort",85,0.1,1.25,4.16666666666667,1,1
"11481",3.01663973213362,"up",0.27762521416248,"mort",86,0.1,1.25,4.16666666666667,1,1
"11491",3.00585015152174,"up",0.281491253660059,"mort",87,0.1,1.25,4.16666666666667,1,1
"11501",2.99525922231229,"up",0.214880549520944,"mort",88,0.1,1.25,4.16666666666667,1,1
"11511",2.98484484406258,"up",0.218045484173639,"mort",89,0.1,1.25,4.16666666666667,1,1
"11521",2.97458504213149,"up",0.221198903171045,"mort",90,0.1,1.25,4.16666666666667,1,1
"11531",2.9644589466032,"up",0.224340426587733,"mort",91,0.1,1.25,4.16666666666667,1,1
"11541",2.95444588824235,"up",0.227469678582305,"mort",92,0.1,1.25,4.16666666666667,1,1
"11551",2.94452619627587,"up",0.230586349042351,"mort",93,0.1,1.25,4.16666666666667,1,1
"11561",2.93468074678037,"up",0.233690040634311,"mort",94,0.1,1.25,4.16666666666667,1,1
"11571",2.92488902962489,"up",0.236780511208374,"mort",95,0.1,1.25,4.16666666666667,1,1
"11581",2.9151345581001,"up",0.239857390001045,"mort",96,0.1,1.25,4.16666666666667,1,1
"11591",2.90539829507792,"up",0.242920400916758,"mort",97,0.1,1.25,4.16666666666667,1,1
"11601",2.89565800684225,"up",0.183168270482513,"mort",98,0.1,1.25,4.16666666666667,1,1
"11611",2.88589419682834,"up",0.185587080582512,"mort",99,0.1,1.25,4.16666666666667,1,1
"11621",2.87608703493886,"up",0.188001252201793,"mort",100,0.1,1.25,4.16666666666667,1,1
"1171",8.14800710200301,"up",3.44102355308178,"mort",17,0.1,1.5,4.16666666666667,1,1
"1172",7.4804574028502,"up",2.90166600057974,"mort",18,0.1,1.5,4.16666666666667,1,1
"1173",7.05971966346077,"up",2.63778335549377,"mort",19,0.1,1.5,4.16666666666667,1,1
"1174",6.69374656881111,"up",2.35756135160302,"mort",20,0.1,1.5,4.16666666666667,1,1
"1175",6.36177358089843,"up",2.16218997521748,"mort",21,0.1,1.5,4.16666666666667,1,1
"1176",6.12759518341345,"up",2.05398867462047,"mort",22,0.1,1.5,4.16666666666667,1,1
"1177",5.92635094926358,"up",1.93672920649473,"mort",23,0.1,1.5,4.16666666666667,1,1
"1178",5.71493810742144,"up",1.81208955764605,"mort",24,0.1,1.5,4.16666666666667,1,1
"1179",5.50296690527561,"up",1.68099102520132,"mort",25,0.1,1.5,4.16666666666667,1,1
"1180",5.33370196384475,"up",1.54409558545417,"mort",26,0.1,1.5,4.16666666666667,1,1
"1181",5.20145189136926,"up",1.49975979772661,"mort",27,0.1,1.5,4.16666666666667,1,1
"1182",5.08967404007857,"up",1.35433213645992,"mort",28,0.1,1.5,4.16666666666667,1,1
"1183",4.98701917112176,"up",1.302711449764,"mort",29,0.1,1.5,4.16666666666667,1,1
"1184",4.88506279497028,"up",1.24826475524696,"mort",30,0.1,1.5,4.16666666666667,1,1
"1185",4.77682515906563,"up",1.19134280761529,"mort",31,0.1,1.5,4.16666666666667,1,1
"1186",4.66023198962261,"up",1.1321077362424,"mort",32,0.1,1.5,4.16666666666667,1,1
"1187",4.5450448772982,"up",1.07061514045095,"mort",33,0.1,1.5,4.16666666666667,1,1
"1188",4.44360185821051,"up",1.00697024597055,"mort",34,0.1,1.5,4.16666666666667,1,1
"1189",4.35825911132014,"up",0.941424426187719,"mort",35,0.1,1.5,4.16666666666667,1,1
"1190",4.28604750030806,"up",0.874386968637314,"mort",36,0.1,1.5,4.16666666666667,1,1
"1191",4.22360572010832,"up",0.899480279989912,"mort",37,0.1,1.5,4.16666666666667,1,1
"1192",4.16829463422134,"up",0.829795922763264,"mort",38,0.1,1.5,4.16666666666667,1,1
"1193",4.11815549406751,"up",0.85227550608277,"mort",39,0.1,1.5,4.16666666666667,1,1
"1194",4.07171483945381,"up",0.78086844295004,"mort",40,0.1,1.5,4.16666666666667,1,1
"1195",4.02781476302284,"up",0.801024717011234,"mort",41,0.1,1.5,4.16666666666667,1,1
"1196",3.98548924659408,"up",0.728866313491917,"mort",42,0.1,1.5,4.16666666666667,1,1
"1197",3.94387401140073,"up",0.746904230280728,"mort",43,0.1,1.5,4.16666666666667,1,1
"1198",3.90213777357709,"up",0.764343954931645,"mort",44,0.1,1.5,4.16666666666667,1,1
"1199",3.85943599852442,"up",0.691046497918525,"mort",45,0.1,1.5,4.16666666666667,1,1
"1200",3.81490862089802,"up",0.706623933146906,"mort",46,0.1,1.5,4.16666666666667,1,1
"1201",3.76777453404381,"up",0.634292138721836,"mort",47,0.1,1.5,4.16666666666667,1,1
"1202",3.71763514147378,"up",0.648122103130382,"mort",48,0.1,1.5,4.16666666666667,1,1
"1203",3.66498478901191,"up",0.576779122629354,"mort",49,0.1,1.5,4.16666666666667,1,1
"1204",3.61149946764244,"up",0.588993187082781,"mort",50,0.1,1.5,4.16666666666667,1,1
"1205",3.55943787206524,"up",0.517991150329833,"mort",51,0.1,1.5,4.16666666666667,1,1
"1206",3.51055086066225,"up",0.528740533509226,"mort",52,0.1,1.5,4.16666666666667,1,1
"1207",3.46562267102677,"up",0.457499131380852,"mort",53,0.1,1.5,4.16666666666667,1,1
"1208",3.42471231320989,"up",0.466928831964385,"mort",54,0.1,1.5,4.16666666666667,1,1
"1209",3.38752845328288,"up",0.395570328565851,"mort",55,0.1,1.5,4.16666666666667,1,1
"1210",3.35366386525517,"up",0.403795922859987,"mort",56,0.1,1.5,4.16666666666667,1,1
"1211",3.32270379819391,"up",0.411887008892968,"mort",57,0.1,1.5,4.16666666666667,1,1
"1212",3.29426858758359,"up",0.340361674934923,"mort",58,0.1,1.5,4.16666666666667,1,1
"1213",3.26802435550592,"up",0.347364754736885,"mort",59,0.1,1.5,4.16666666666667,1,1
"1214",3.2436831852459,"up",0.354275697616948,"mort",60,0.1,1.5,4.16666666666667,1,1
"1215",3.22099909021287,"up",0.361094506740543,"mort",61,0.1,1.5,4.16666666666667,1,1
"1216",3.19976203628484,"up",0.290238587211797,"mort",62,0.1,1.5,4.16666666666667,1,1
"1217",3.17979271988298,"up",0.296063753881433,"mort",63,0.1,1.5,4.16666666666667,1,1
"1218",3.1609377185084,"up",0.301831378816864,"mort",64,0.1,1.5,4.16666666666667,1,1
"1219",3.14306502426792,"up",0.307540845743951,"mort",65,0.1,1.5,4.16666666666667,1,1
"1220",3.12606034989227,"up",0.313191677338847,"mort",66,0.1,1.5,4.16666666666667,1,1
"1221",3.10982518996213,"up",0.318783454066984,"mort",67,0.1,1.5,4.16666666666667,1,1
"1222",3.09427247834431,"up",0.249404175831461,"mort",68,0.1,1.5,4.16666666666667,1,1
"1223",3.07932656303238,"up",0.254095082416883,"mort",69,0.1,1.5,4.16666666666667,1,1
"1224",3.06491942231752,"up",0.258754097637366,"mort",70,0.1,1.5,4.16666666666667,1,1
"1225",3.05099264840681,"up",0.263379860830049,"mort",71,0.1,1.5,4.16666666666667,1,1
"1226",3.03749047194557,"up",0.267972309452631,"mort",72,0.1,1.5,4.16666666666667,1,1
"1227",3.02436496506037,"up",0.272530624203096,"mort",73,0.1,1.5,4.16666666666667,1,1
"1228",3.01157173532332,"up",0.277054283843207,"mort",74,0.1,1.5,4.16666666666667,1,1
"1229",2.99906932956947,"up",0.211736975027064,"mort",75,0.1,1.5,4.16666666666667,1,1
"1230",2.9868199605683,"up",0.215421431978761,"mort",76,0.1,1.5,4.16666666666667,1,1
"1231",2.97478821939824,"up",0.219090867432409,"mort",77,0.1,1.5,4.16666666666667,1,1
"1232",2.96293960242231,"up",0.222744657796609,"mort",78,0.1,1.5,4.16666666666667,1,1
"1233",2.95124229415401,"up",0.226382176631189,"mort",79,0.1,1.5,4.16666666666667,1,1
"1234",2.93966441448109,"up",0.230002871305403,"mort",80,0.1,1.5,4.16666666666667,1,1
"1235",2.92817535375283,"up",0.233606243491645,"mort",81,0.1,1.5,4.16666666666667,1,1
"1236",2.91674442866789,"up",0.237191739300733,"mort",82,0.1,1.5,4.16666666666667,1,1
"1237",2.9053409160024,"up",0.240758975718871,"mort",83,0.1,1.5,4.16666666666667,1,1
"1238",2.89393353651799,"up",0.181828807933239,"mort",84,0.1,1.5,4.16666666666667,1,1
"1239",2.88249032955088,"up",0.184638108748975,"mort",85,0.1,1.5,4.16666666666667,1,1
"1240",2.87097670127081,"up",0.187441230721482,"mort",86,0.1,1.5,4.16666666666667,1,1
"1241",2.85936106817269,"up",0.190237951166275,"mort",87,0.1,1.5,4.16666666666667,1,1
"1242",2.84760378896928,"up",0.193027713329644,"mort",88,0.1,1.5,4.16666666666667,1,1
"1243",2.83566649421454,"up",0.195810223200223,"mort",89,0.1,1.5,4.16666666666667,1,1
"1244",2.82350853028204,"up",0.198585119810002,"mort",90,0.1,1.5,4.16666666666667,1,1
"1245",2.81108600209761,"up",0.201352082760153,"mort",91,0.1,1.5,4.16666666666667,1,1
"1246",2.79835311902283,"up",0.152480161308613,"mort",92,0.1,1.5,4.16666666666667,1,1
"1247",2.7852634289533,"up",0.154596394927598,"mort",93,0.1,1.5,4.16666666666667,1,1
"1248",2.77176754783663,"up",0.156710564541888,"mort",94,0.1,1.5,4.16666666666667,1,1
"1249",2.75782328095906,"up",0.158821927539991,"mort",95,0.1,1.5,4.16666666666667,1,1
"1250",2.74338600985658,"up",0.160930919883034,"mort",96,0.1,1.5,4.16666666666667,1,1
"1251",2.72843107210366,"up",0.163036618477248,"mort",97,0.1,1.5,4.16666666666667,1,1
"1252",2.71294424556917,"up",0.16513919568639,"mort",98,0.1,1.5,4.16666666666667,1,1
"1253",2.69693350990797,"up",0.126254024092511,"mort",99,0.1,1.5,4.16666666666667,1,1
"1254",2.68043889095882,"up",0.127855692683668,"mort",100,0.1,1.5,4.16666666666667,1,1
"1379",8.28420125304504,"up",3.38943019289492,"mort",13,0.1,0.25,0.5,1,1
"1380",7.52487501709141,"up",2.90498114395474,"mort",14,0.1,0.25,0.5,1,1
"1381",7.03157649641106,"up",2.58179118683388,"mort",15,0.1,0.25,0.5,1,1
"1382",6.57908918719219,"up",2.23207183563407,"mort",16,0.1,0.25,0.5,1,1
"1383",6.27115664637561,"up",2.05829848495903,"mort",17,0.1,0.25,0.5,1,1
"1384",5.99579460653258,"up",1.86906519843435,"mort",18,0.1,0.25,0.5,1,1
"1385",5.71023492810015,"up",1.76504804752898,"mort",19,0.1,0.25,0.5,1,1
"1386",5.48629029836207,"up",1.5527857371332,"mort",20,0.1,0.25,0.5,1,1
"1387",5.31823504611417,"up",1.52650686851664,"mort",21,0.1,0.25,0.5,1,1
"1388",5.17473434177362,"up",1.39617321827327,"mort",22,0.1,0.25,0.5,1,1
"1389",5.03522082355544,"up",1.35721331238406,"mort",23,0.1,0.25,0.5,1,1
"1390",4.88551951153166,"up",1.21804166874239,"mort",24,0.1,0.25,0.5,1,1
"1391",4.72992685890324,"up",1.17029589852799,"mort",25,0.1,0.25,0.5,1,1
"1392",4.59310787200027,"up",1.02433692188812,"mort",26,0.1,0.25,0.5,1,1
"1393",4.48262689872116,"up",0.969051854494703,"mort",27,0.1,0.25,0.5,1,1
"1394",4.39222886558561,"up",0.910869067269164,"mort",28,0.1,0.25,0.5,1,1
"1395",4.31542442916748,"up",0.944039334758913,"mort",29,0.1,0.25,0.5,1,1
"1396",4.24762619668138,"up",0.881073128075815,"mort",30,0.1,0.25,0.5,1,1
"1397",4.18562534076587,"up",0.816800979800992,"mort",31,0.1,0.25,0.5,1,1
"1398",4.12700791359059,"up",0.843670582270813,"mort",32,0.1,0.25,0.5,1,1
"1399",4.06975847285561,"up",0.776766612147209,"mort",33,0.1,0.25,0.5,1,1
"1400",4.01199972499534,"up",0.800398259703506,"mort",34,0.1,0.25,0.5,1,1
"1401",3.95187234042073,"up",0.731989517097962,"mort",35,0.1,0.25,0.5,1,1
"1402",3.88774468543217,"up",0.6648256082551,"mort",36,0.1,0.25,0.5,1,1
"1403",3.81914641861261,"up",0.683734868470097,"mort",37,0.1,0.25,0.5,1,1
"1404",3.74821323957249,"up",0.616141719245991,"mort",38,0.1,0.25,0.5,1,1
"1405",3.67928570349577,"up",0.549434331238136,"mort",39,0.1,0.25,0.5,1,1
"1406",3.61591629594909,"up",0.564266207801367,"mort",40,0.1,0.25,0.5,1,1
"1407",3.55930955841722,"up",0.496129895539236,"mort",41,0.1,0.25,0.5,1,1
"1408",3.50914196956287,"up",0.509033379178606,"mort",42,0.1,0.25,0.5,1,1
"1409",3.46457234146182,"up",0.439532202028708,"mort",43,0.1,0.25,0.5,1,1
"1410",3.42471578930446,"up",0.450753428513103,"mort",44,0.1,0.25,0.5,1,1
"1411",3.38879103598055,"up",0.380645686807807,"mort",45,0.1,0.25,0.5,1,1
"1412",3.35614556199338,"up",0.390364239724706,"mort",46,0.1,0.25,0.5,1,1
"1413",3.32624642045937,"up",0.399899407733519,"mort",47,0.1,0.25,0.5,1,1
"1414",3.29865838851967,"up",0.329386454662671,"mort",48,0.1,0.25,0.5,1,1
"1415",3.27302581736809,"up",0.337589572453285,"mort",49,0.1,0.25,0.5,1,1
"1416",3.24905614994526,"up",0.34567027922569,"mort",50,0.1,0.25,0.5,1,1
"1417",3.2265066255233,"up",0.353628175146217,"mort",51,0.1,0.25,0.5,1,1
"1418",3.20517315906488,"up",0.361463569279159,"mort",52,0.1,0.25,0.5,1,1
"1419",3.18488336439164,"up",0.290511524491102,"mort",53,0.1,0.25,0.5,1,1
"1420",3.16548965134813,"up",0.297198871493664,"mort",54,0.1,0.25,0.5,1,1
"1421",3.1468633182597,"up",0.303810564860827,"mort",55,0.1,0.25,0.5,1,1
"1422",3.12889211945921,"up",0.310345619242874,"mort",56,0.1,0.25,0.5,1,1
"1423",3.11147543897131,"up",0.316803550221917,"mort",57,0.1,0.25,0.5,1,1
"1424",3.09452239117668,"up",0.248400526226815,"mort",58,0.1,0.25,0.5,1,1
"1425",3.07795029286949,"up",0.253796069863717,"mort",59,0.1,0.25,0.5,1,1
"1426",3.06167990111024,"up",0.259150423309657,"mort",60,0.1,0.25,0.5,1,1
"1427",3.04563813347388,"up",0.264462318676376,"mort",61,0.1,0.25,0.5,1,1
"1428",3.02975189693719,"up",0.269730804887509,"mort",62,0.1,0.25,0.5,1,1
"1429",3.01395016856332,"up",0.274955004367765,"mort",63,0.1,0.25,0.5,1,1
"1430",2.99816129788536,"up",0.211712030251655,"mort",64,0.1,0.25,0.5,1,1
"1431",2.98231084914375,"up",0.215942789539049,"mort",65,0.1,0.25,0.5,1,1
"1432",2.96632189701016,"up",0.220154391260736,"mort",66,0.1,0.25,0.5,1,1
"1433",2.95011397225909,"up",0.224345858838736,"mort",67,0.1,0.25,0.5,1,1
"1434",2.93359968776264,"up",0.228516302373608,"mort",68,0.1,0.25,0.5,1,1
"1435",2.91668830173578,"up",0.232664881916746,"mort",69,0.1,0.25,0.5,1,1
"1436",2.89928287141015,"up",0.178184739622571,"mort",70,0.1,0.25,0.5,1,1
"1437",2.88128494922539,"up",0.181428038481815,"mort",71,0.1,0.25,0.5,1,1
"1438",2.86259926139372,"up",0.184663630863846,"mort",72,0.1,0.25,0.5,1,1
"1439",2.84314296273342,"up",0.18789091603662,"mort",73,0.1,0.25,0.5,1,1
"1440",2.82286079993155,"up",0.191109370726814,"mort",74,0.1,0.25,0.5,1,1
"1441",2.80174649094331,"up",0.194318335101076,"mort",75,0.1,0.25,0.5,1,1
