"","endtime","up_down","end_fitness","status","B_V","C_V","p_val","mu_M","alpha_1","R_Modifier"
"1711",17.6,"up",7.82874447230749,"success",94,0.1,1,20,1,1
"1712",17.4,"up",7.76472565471991,"success",95,0.1,1,20,1,1
"1713",17.3,"up",7.70445593191999,"success",96,0.1,1,20,1,1
"1714",17.1,"up",7.64360428973949,"success",97,0.1,1,20,1,1
"1715",17,"up",7.58642950369006,"success",98,0.1,1,20,1,1
"1716",16.8,"up",7.52863101517345,"success",99,0.1,1,20,1,1
"1717",16.7,"up",7.47437642267584,"success",100,0.1,1,20,1,1
"1718",34.1,"up",14.2370460125666,"success",63,0.1,1,25,1,1
"1719",33.3,"up",14.0014564151371,"success",64,0.1,1,25,1,1
"1720",32.6,"up",13.772976459271,"success",65,0.1,1,25,1,1
"1721",31.8,"up",13.5398670082572,"success",66,0.1,1,25,1,1
"1722",31.2,"up",13.322452829368,"success",67,0.1,1,25,1,1
"1723",30.5,"up",13.1027132257187,"success",68,0.1,1,25,1,1
"1724",30,"up",12.8988610938886,"success",69,0.1,1,25,1,1
"1725",29.4,"up",12.6939377999022,"success",70,0.1,1,25,1,1
"1726",28.9,"up",12.4992853648654,"success",71,0.1,1,25,1,1
"1727",28.4,"up",12.3095823162955,"success",72,0.1,1,25,1,1
"1728",27.9,"up",12.1249450182429,"success",73,0.1,1,25,1,1
"1729",27.4,"up",11.9454921482119,"success",74,0.1,1,25,1,1
"1730",27,"up",11.7756517776443,"success",75,0.1,1,25,1,1
"1731",26.6,"up",11.6106687417711,"success",76,0.1,1,25,1,1
"1732",26.2,"up",11.4504498644648,"success",77,0.1,1,25,1,1
"1733",25.8,"up",11.2949489105441,"success",78,0.1,1,25,1,1
"1734",25.5,"up",11.1479858254598,"success",79,0.1,1,25,1,1
"1735",25.1,"up",11.0014685467277,"success",80,0.1,1,25,1,1
"1736",24.8,"up",10.8630353611832,"success",81,0.1,1,25,1,1
"1737",24.5,"up",10.7286622826932,"success",82,0.1,1,25,1,1
"1738",24.1,"up",10.5947195626158,"success",83,0.1,1,25,1,1
"1739",23.8,"up",10.4681684044337,"success",84,0.1,1,25,1,1
"1740",23.6,"up",10.3485892405133,"success",85,0.1,1,25,1,1
"1741",23.3,"up",10.2291873358761,"success",86,0.1,1,25,1,1
"1742",23,"up",10.1132137480044,"success",87,0.1,1,25,1,1
"1743",22.7,"up",10.0005989235659,"success",88,0.1,1,25,1,1
"1744",22.5,"up",9.89415050981424,"success",89,0.1,1,25,1,1
"1745",22.3,"up",9.79064292234536,"success",90,0.1,1,25,1,1
"1746",22,"up",9.68712100493718,"success",91,0.1,1,25,1,1
"1747",21.8,"up",9.58929037670975,"success",92,0.1,1,25,1,1
"1748",21.6,"up",9.49412672271652,"success",93,0.1,1,25,1,1
"1749",21.3,"up",9.39881544165809,"success",94,0.1,1,25,1,1
"1750",21.1,"up",9.30868399042948,"success",95,0.1,1,25,1,1
"1751",20.9,"up",9.22094659748094,"success",96,0.1,1,25,1,1
"1752",20.7,"up",9.13552704746492,"success",97,0.1,1,25,1,1
"1753",20.5,"up",9.05231778377185,"success",98,0.1,1,25,1,1
"1754",20.3,"up",8.97121497070318,"success",99,0.1,1,25,1,1
"1755",20.2,"up",8.89459998409279,"success",100,0.1,1,25,1,1
"1756",34.3,"up",14.2778635467599,"success",75,0.1,1,30,1,1
"1757",33.6,"up",14.0798070012794,"success",76,0.1,1,30,1,1
"1758",33,"up",13.8883454916434,"success",77,0.1,1,30,1,1
"1759",32.4,"up",13.6974720326727,"success",78,0.1,1,30,1,1
"1760",31.8,"up",13.5080933296609,"success",79,0.1,1,30,1,1
"1761",31.2,"up",13.3209487273886,"success",80,0.1,1,30,1,1
"1762",30.7,"up",13.1424607946034,"success",81,0.1,1,30,1,1
"1763",30.2,"up",12.9667901254793,"success",82,0.1,1,30,1,1
"1764",29.7,"up",12.7942838439969,"success",83,0.1,1,30,1,1
"1765",29.2,"up",12.625184575632,"success",84,0.1,1,30,1,1
"1766",28.8,"up",12.4648044959324,"success",85,0.1,1,30,1,1
"1767",28.4,"up",12.3078142859462,"success",86,0.1,1,30,1,1
"1768",28,"up",12.1542778921502,"success",87,0.1,1,30,1,1
"1769",27.6,"up",12.0042876374049,"success",88,0.1,1,30,1,1
"1770",27.2,"up",11.8578274142257,"success",89,0.1,1,30,1,1
"1771",26.9,"up",11.7193111839299,"success",90,0.1,1,30,1,1
"1772",26.5,"up",11.5798024094806,"success",91,0.1,1,30,1,1
"1773",26.2,"up",11.4479044229009,"success",92,0.1,1,30,1,1
"1774",25.9,"up",11.319209940324,"success",93,0.1,1,30,1,1
"1775",25.6,"up",11.1936847300433,"success",94,0.1,1,30,1,1
"1776",25.3,"up",11.0712367492966,"success",95,0.1,1,30,1,1
"1777",25,"up",10.9518085809256,"success",96,0.1,1,30,1,1
"1778",24.7,"up",10.835369591718,"success",97,0.1,1,30,1,1
"1779",24.5,"up",10.7253695906154,"success",98,0.1,1,30,1,1
"1780",24.2,"up",10.6145275356799,"success",99,0.1,1,30,1,1
"1781",23.9,"up",10.5064409247919,"success",100,0.1,1,30,1,1
"1782",34.5,"up",14.3108577447464,"success",87,0.1,1,35,1,1
"1783",33.9,"up",14.1414534115589,"success",88,0.1,1,35,1,1
"1784",33.3,"up",13.9715907453944,"success",89,0.1,1,35,1,1
"1785",32.7,"up",13.8020806999593,"success",90,0.1,1,35,1,1
"1786",32.2,"up",13.640006288953,"success",91,0.1,1,35,1,1
"1787",31.7,"up",13.4791049854808,"success",92,0.1,1,35,1,1
"1788",31.2,"up",13.3198133137827,"success",93,0.1,1,35,1,1
"1789",30.8,"up",13.1683732700022,"success",94,0.1,1,35,1,1
"1790",30.3,"up",13.0131322725526,"success",95,0.1,1,35,1,1
"1791",29.9,"up",12.8659070624054,"success",96,0.1,1,35,1,1
"1792",29.5,"up",12.7210232788036,"success",97,0.1,1,35,1,1
