"","time","R","G","B_V","C_V","initialvalue","p_val","mu_M","R_modifier","alpha_1","infection_length"
"34772",17.3,2397239.70472437,35395.0539547441,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34773",17.4,2300845.94751554,36945.9963166244,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34774",17.5,2208775.58341338,38320.1775856317,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34775",17.6,2120678.86699653,39494.8763173081,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34776",17.7,2036167.97031211,40453.5686303767,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34777",17.8,1954819.76784274,41186.3008763552,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34778",17.9,1876178.71643597,41689.6757398945,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34779",18,1799764.36744692,41966.4800350612,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34780",18.1,1725075.85122524,42025.070729062,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34781",18.2,1651604.31130353,41878.5538636235,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34782",18.3,1578846.62926419,41543.8531615414,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34783",18.4,1506324.49715314,41040.7007207041,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34784",18.5,1433606.77845112,40390.6722859986,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34785",18.6,1360335.64235329,39616.2904901516,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34786",18.7,1286254.73670559,38740.2440359192,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34787",18.8,1211237.01451042,37784.7601882751,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34788",18.9,1135309.25247436,36771.1353594144,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34789",19,1058669.6431148,35719.4229407303,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34790",19.1,981694.639239687,34648.2610995919,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34791",19.2,904931.549297668,33574.8191264346,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34792",19.3,829075.198869928,32514.8441504475,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34793",19.4,754928.358283019,31482.7664024251,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34794",19.5,683344.653671962,30491.7825484702,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34795",19.5482148084427,649999.999999999,30032.3131413371,23,0.1,4385.965,1,1,1,0.2,19.5482148084427
"34796",0,8500000,0,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34797",0.1,8499235.87994206,2.21037276386318e-110,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34798",0.2,8498371.28327943,1.48080391581663e-67,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34799",0.3,8497512.63134979,2.92976094672868e-49,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34800",0.4,8496659.92142907,9.2636755312596e-38,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34801",0.5,8495813.12171782,1.45151563848339e-29,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34802",0.6,8494972.20056516,1.86424913806403e-23,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34803",0.7,8494137.12647683,1.02129050704707e-18,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34804",0.8,8493307.86811389,6.48290918445513e-15,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34805",0.9,8492484.39429212,8.18460827449008e-12,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34806",1,8491666.67398127,2.92762869459104e-09,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34807",1.1,8490854.67630431,3.8097021534087e-07,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34808",1.2,8490048.37053672,2.16165830878371e-05,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34809",1.3,8489247.72610571,0.000614147428260586,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34810",1.4,8488452.71258949,0.00973434368143374,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34811",1.5,8487663.29971658,0.093921678268269,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34812",1.6,8486879.45736507,0.592830111599687,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34813",1.7,8486101.15556187,2.60185805934174,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34814",1.8,8485328.36448203,8.37200758238921,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34815",1.9,8484561.05444801,20.7039670249874,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34816",2,8483799.19592895,41.0784423466206,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34817",2.1,8483042.75953998,68.0388379954402,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34818",2.2,8482291.71604155,97.5946862530077,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34819",2.3,8481546.03633866,125.341869929091,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34820",2.4,8480805.69148015,148.385143622299,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34821",2.5,8480070.65265656,165.845039506323,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34822",2.6,8479340.8912028,178.249411326386,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34823",2.7,8478616.37857204,186.690100624752,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34824",2.8,8477897.08627531,192.264022875117,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34825",2.9,8477182.98555548,195.851533970376,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34826",3,8476474.04614907,198.090409579173,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34827",3.1,8475770.2320224,199.421661614323,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34828",3.2,8475071.4884135,200.144132798685,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34829",3.3,8474377.70665559,200.458796850841,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34830",3.4,8473688.63883729,200.500563056297,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34831",3.5,8473003.71136468,200.359842309042,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34832",3.6,8472321.6594803,200.097249686213,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34833",3.7,8471639.88129941,199.753424060181,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34834",3.8,8470953.41030836,199.355594361878,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34835",3.9,8470253.46122863,198.922013369213,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34836",4,8469525.60630246,198.464921911315,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34837",4.1,8468747.82214523,197.992515284504,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34838",4.2,8467888.82204063,197.510293785241,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34839",4.3,8466907.24439031,197.021935312065,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34840",4.4,8465752.16920718,196.529908157796,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34841",4.5,8464365.42013881,196.035871440739,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34842",4.6,8462685.64221709,195.540942915022,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34843",4.7,8460653.63758023,195.045916313002,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34844",4.8,8458218.32264592,194.551455832572,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34845",4.9,8455342.18400661,194.058427185235,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34846",5,8452005.30450758,193.568531326647,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34847",5.1,8448207.2789124,193.085791238499,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34848",5.2,8443966.78876528,192.619648554169,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34849",5.3,8439319.0077221,192.191126005393,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34850",5.4,8434311.48866871,191.844060967993,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34851",5.5,8428999.26702753,191.663841633323,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34852",5.6,8423439.98386721,191.805916460518,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34853",5.7,8417689.69750488,192.535106559642,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34854",5.8,8411799.72437168,194.273650178405,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34855",5.9,8405814.64981767,197.651430698096,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34856",6,8399771.48764993,203.547324188025,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34857",6.1,8393699.7035384,213.10555375134,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34858",6.2,8387621.85267986,227.71015835872,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34859",6.3,8381554.58357267,248.904465779185,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34860",6.4,8375509.75877583,278.252434970904,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34861",6.5,8369495.54546572,317.152687296626,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34862",6.6,8363517.36316751,366.625698372622,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34863",6.7,8357578.67468647,427.114773947607,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34864",6.8,8351681.59270559,498.336859149485,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34865",6.9,8345827.32672376,579.216281710043,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34866",7,8340016.49832589,667.922255342451,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34867",7.1,8334249.35027355,762.008153715404,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34868",7.2,8328525.87452344,858.630345447111,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34869",7.3,8322845.87432414,954.814427840805,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34870",7.4,8317208.96602759,1047.7239036963,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34871",7.5,8311614.51440385,1134.8931343952,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34872",7.6,8306061.48115363,1214.39547326658,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34873",7.7,8300548.15102747,1284.9316699058,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34874",7.8,8295071.6840225,1345.83929429554,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34875",7.9,8289627.42326667,1397.03632573683,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34876",8,8284207.88506615,1438.91807896004,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34877",8.1,8278801.34220414,1472.23089725534,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34878",8.2,8273389.93470149,1497.94241206321,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34879",8.3,8267947.29400231,1517.12313290889,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34880",8.4,8262435.64851387,1530.8525256295,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34881",8.5,8256802.6028352,1540.14833270111,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34882",8.6,8250977.73516179,1545.92267718285,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34883",8.7,8244869.37276235,1548.96040684498,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34884",8.8,8238361.94829332,1549.91364383441,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34885",8.9,8231314.43530302,1549.30886815373,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34886",9,8223560.34261594,1547.56086617759,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34887",9.1,8214909.73759555,1544.9904297043,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34888",9.2,8205153.43132611,1541.84377152871,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34889",9.3,8194069.665255,1538.31163649102,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34890",9.4,8181432.66469423,1534.54900887812,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34891",9.5,8167023.11679433,1530.69540849091,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34892",9.6,8150639.19646608,1526.89795584314,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34893",9.7,8132107.76069431,1523.33888506886,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34894",9.8,8111294.48175531,1520.27017820848,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34895",9.9,8088112.0421631,1518.05679163549,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34896",10,8062525.25690015,1517.23302474634,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34897",10.1,8034553.65713497,1518.56814353026,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34898",10.2,8004270.0253022,1523.14188475633,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34899",10.3,7971796.39893056,1532.43082160731,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34900",10.4,7937296.95761255,1548.38761826651,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34901",10.5,7900968.88409197,1573.50786346277,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34902",10.6,7863032.98812805,1610.88190405514,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34903",10.7,7823722.76210834,1664.18928718103,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34904",10.8,7783275.18740613,1737.65390893814,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34905",10.9,7741921.71825449,1835.91789453228,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34906",11,7699881.52608703,1963.85171281491,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34907",11.1,7657355.85394502,2126.27896535666,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34908",11.2,7614525.19273207,2327.66451989747,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34909",11.3,7571546.75802362,2571.73058937804,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34910",11.4,7528554.59776974,2861.09390265272,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34911",11.5,7485660.18312999,3196.9176319564,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34912",11.6,7442954.03241521,3578.63649263934,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34913",11.7,7400507.65633731,4003.79012473763,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34914",11.8,7358376.03491828,4467.97697180153,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34915",11.9,7316599.42946368,4964.96020942282,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34916",12,7275205.43989826,5486.9139769469,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34917",12.1,7234210.26625279,6024.79554276087,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34918",12.2,7193619.48225181,6568.80924647312,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34919",12.3,7153427.94633224,7108.91541341575,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34920",12.4,7113618.82403017,7635.36178034687,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34921",12.5,7074161.62165259,8139.15609618612,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34922",12.6,7035009.07796601,8612.48054670706,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34923",12.7,6996092.80135616,9048.98062372252,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34924",12.8,6957317.74155736,9443.95418436038,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34925",12.9,6918555.69676349,9794.41357356229,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34926",13,6879637.16071778,10099.023830145,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34927",13.1,6840343.72154954,10357.963473087,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34928",13.2,6800398.38225942,10572.709885513,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34929",13.3,6759458.91335325,10745.7785942248,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34930",13.4,6717109.34956593,10880.4603034091,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34931",13.5,6672855.95906099,10980.5532768431,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34932",13.6,6626126.27141682,11050.1209317431,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34933",13.7,6576270.59224226,11093.3011275301,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34934",13.8,6522570.40306873,11114.1512527919,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34935",13.9,6464252.04655356,11116.5473851712,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34936",14,6400505.88080351,11104.1393738607,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34937",14.1,6330514.50179262,11080.342323716,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34938",14.2,6253480.65071284,11048.3990544646,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34939",14.3,6168664.16174448,11011.465093849,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34940",14.4,6075421.06110958,10972.7333620903,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34941",14.5,5973239.17957979,10935.6076806933,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34942",14.6,5861773.78743476,10903.8902405872,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34943",14.7,5740876.26054206,10882.0034904845,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34944",14.8,5610616.33152346,10875.2258259161,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34945",14.9,5471293.79212645,10889.9098101809,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34946",15,5323439.02178159,10933.7043713417,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34947",15.1,5167803.27127787,11015.7436858654,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34948",15.2,5005331.45756142,11146.7026840206,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34949",15.3,4837133.08424258,11338.8502647263,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34950",15.4,4664445.28118741,11605.9726122406,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34951",15.5,4488586.46945306,11963.1006381289,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34952",15.6,4310907.10757578,12426.0541418134,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34953",15.7,4132748.26624385,13010.8805440789,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34954",15.8,3955399.78763126,13733.0714600826,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34955",15.9,3780064.81460158,14606.6262683094,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34956",16,3607831.07203044,15642.9942997003,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34957",16.1,3439651.58503914,16849.9812506413,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34958",16.2,3276333.68111786,18230.6729422521,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34959",16.3,3118533.54492618,19782.4529433521,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34960",16.4,2966758.32457206,21496.2374983234,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34961",16.5,2821373.1518873,23356.0032502931,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34962",16.6,2682611.74663877,25338.7105983303,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34963",16.7,2550589.76811666,27414.5931711373,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34964",16.8,2425318.53977397,29547.9929035368,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34965",16.9,2306719.37507611,31698.497407996,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34966",17,2194636.69418844,33822.5131729228,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34967",17.1,2088850.04897667,35875.1178495571,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34968",17.2,1989084.46351346,37812.0272572419,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34969",17.3,1895019.03613414,39591.5767512397,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34970",17.4,1806293.29527503,41176.4964010721,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34971",17.5,1722513.63177491,42535.6043034364,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34972",17.6,1643256.05582654,43644.8382581056,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34973",17.7,1568071.17882131,44488.1353977073,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34974",17.8,1496487.36888434,45057.6582784374,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34975",17.9,1428015.24775701,45353.6397171521,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34976",18,1362154.08641286,45383.7770608677,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34977",18.1,1298399.0179073,45162.3310568004,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34978",18.2,1236252.76779036,44708.9579718462,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34979",18.3,1175239.17315429,44047.4501332772,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34980",18.4,1114920.88441101,43204.4298258666,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34981",18.5,1054920.13776992,42208.1003276492,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34982",18.6,994941.747780562,41087.1205796836,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34983",18.7,934796.600456343,39869.6512658524,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34984",18.8,874423.000206851,38582.6119616365,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34985",18.9,813902.848472171,37251.1495214498,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34986",19,753469.193356025,35898.3035099229,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34987",19.1,693501.884913403,34544.8486885563,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34988",19.1735249368033,649999.999999999,33560.1793009721,24,0.1,4385.965,1,1,1,0.2,19.1735249368033
"34989",0,8500000,0,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"34990",0.1,8499204.04262685,2.03892069178592e-110,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"34991",0.2,8498303.42439708,1.61722735429564e-67,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"34992",0.3,8497409.00080362,3.05862069122811e-49,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"34993",0.4,8496520.76897298,1.0335031855542e-37,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"34994",0.5,8495638.69574526,1.55769337139137e-29,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"34995",0.6,8494762.74811583,1.95600978530218e-23,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"34996",0.7,8493892.89324345,1.06937086309618e-18,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"34997",0.8,8493029.09844909,6.75542048464652e-15,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"34998",0.9,8492171.33121527,8.52116522292e-12,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"34999",1,8491319.55918527,3.04915605754107e-09,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35000",1.1,8490473.75016234,3.96882332862923e-07,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35001",1.2,8489633.87210893,2.25184113402564e-05,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35002",1.3,8488799.89314591,0.000639779807273121,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35003",1.4,8487971.78155183,0.0101402025477893,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35004",1.5,8487149.50576216,0.0978355507868685,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35005",1.6,8486333.03436848,0.617529658484483,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35006",1.7,8485522.33611779,2.71026215762482,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35007",1.8,8484717.3799117,8.72081655087994,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35008",1.9,8483918.13480575,21.5665465542559,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35009",2,8483124.5700086,42.7899367693926,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35010",2.1,8482336.65488132,70.8734984410568,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35011",2.2,8481554.35893666,101.660633311728,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35012",2.3,8480777.65183831,130.563656862705,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35013",2.4,8480006.5034001,154.566675550283,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35014",2.5,8479240.88358493,172.753562778994,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35015",2.6,8478480.76250155,185.674451510455,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35016",2.7,8477726.11038856,194.46641790986,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35017",2.8,8476976.89753567,200.272160368932,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35018",2.9,8476233.09393569,204.008654753594,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35019",3,8475494.66792961,206.340347890118,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35020",3.1,8474761.58155757,207.726559711502,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35021",3.2,8474033.77641776,208.478646031072,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35022",3.3,8473311.13528295,208.80593888831,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35023",3.4,8472593.38899845,208.84897406609,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35024",3.5,8471879.91292928,208.701919085798,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35025",3.6,8471169.32873522,208.42792184048,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35026",3.7,8470458.79872485,208.069313035702,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35027",3.8,8469742.90708578,207.654454429477,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35028",3.9,8469012.06920571,207.202364385124,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35029",4,8468250.55406661,206.725787060968,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35030",4.1,8467434.34233983,206.233260052387,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35031",4.2,8466529.31419478,205.730512518523,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35032",4.3,8465490.35387747,205.221382894983,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35033",4.4,8464261.93324854,204.7084358096,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35034",4.5,8462780.63485691,204.193400684628,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35035",4.6,8460979.54433672,203.677441087895,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
